name,agent_utterance,label,dialogue_act
1902F4008_020, なるほど、そうなんですね。,4.0,oa
1902F4008_021, ありがとうございました・・,4.0,oa
1902F4008_022, 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,op
1902F4008_023, 休日は家で過ごすほうが多いですか？外出することが多いですか？,4.6,qw
1902F4008_024, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,5.0,qw
1902F4008_025, さいきんドラマは見ましたか？,5.0,qy
1902F4008_026, そのドラマはどんな内容なんですか？,5.2,qw
1902F4008_027, もう少し詳しく教えていただいていいですか。,5.8,qw
1902F4008_028, なるほど、それは面白そうですね。今度しりあいにもすすめてみたいと思います！,4.4,pa
1902F4008_029, では，今までで一番おすすめのドラマは何ですか？,4.0,qw
1902F4008_030, 本当ですか！,3.6,oa
1902F4008_031, なるほど、勉強になります・・,4.2,oa
1902F4008_032, ありがとうございました・・,4.0,oa
1902F4008_033, それでは少し「本」について話しましょう,4.0,op
1902F4008_034, 本はよく読む方ですか？,4.0,qy
1902F4008_035, 本を買うときは本屋さんにいきますか？それともウェブで「ダウンロード」しますか？,5.0,qw
1902F4008_036, なるほど、そうなんですね。,4.0,oa
1902F4008_037, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902F4008_038, それでは少し「映画」について話しましょう,4.0,op
1902F4008_039, 最近見た映画はありますか？,2.8,qy
1902F4008_040, 映画では洋画，邦画，それ以外のどれが好きですか？,4.6,qw
1902F4008_041, 邦画が好きなんですか，おすすめの邦画ってありますか？,2.8,qy
1902F4008_042, そうなんですか．それでは一度独自で調べてみたいと思います．,3.8,oa
1902F4008_043, ありがとうございました・・,4.0,oa
1902F4008_044, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,5.0,qy
1902F4008_045, 具体的になんのために利用していますか？,4.8,qw
1902F4008_046, なるほど、そういうふうに利用されているのですね。,4.0,oa
1902F4008_047, おすすめの便利なきのうとかはありますか？,2.4,qy
1902F4008_048, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,4.4,qy
1902F4008_049, なるほど、勉強になります・・,4.0,oa
1902F4008_050, ショッピングで「アマゾン」などはよく利用しますか？,4.8,qy
1902F4008_051, 具体的にどういったものを買いますか？,4.8,qw
1902F4008_052, なるほど。,4.0,oa
1902F4008_053, そうですか，いいものが見つかるといいですね．,4.0,oa
1902F4008_054, それでは「旅行」について話しましょう,4.0,op
1902F4008_055, さいきん旅行には行きましたか？,4.6,qy
1902F4008_056, なるほど、そうなんですね。,3.8,oa
1902F4008_057, 「温泉」などリフレッシュするためにいきますか？,4.6,qy
1902F4008_058, 今までいった「旅行」で特におすすめの場所はありますか？,5.6,qy
1902F4008_059, それは面白そうですね。,4.2,pa
1902F4008_060, もう少し詳しく教えていただいていいですか。,3.6,qw
1902F4008_061, はい、そうです。,5.2,oa
1902F4008_062, それは面白そうですね。,4.0,pa
1902F4008_063, その旅先で美味しい食べ物はたべましたか・・,5.8,qy
1902F4008_064, それは、美味しそうですね。,4.2,pa
1902F4008_065, 貴重な体験談をありがとうございました。,4.0,oa
1902F4008_066, それでは少し「学校」について話しましょう！,4.0,op
1902F4008_067, 学生時代で、楽しかったエピソードを教えてください・・,5.6,qw
1902F4008_068, なるほど。,4.2,oa
1902F4008_069, その時、どんなことをしたのですか？,5.6,qw
1902F4008_070, それはご活躍されたんですね・・,5.2,oa
1902F4008_071, ほかにエピソードはありますか？,4.4,qy
1902F4008_072, そうですね。,6.0,oa
1902F4008_073, 今までの体験の中で、そのほか、楽しかったことはありますか？,4.0,qy
1902F4008_074, そうですね。,4.2,oa
1902F4008_075, それは楽しい時間でしたね！,4.2,pa
1902F4008_076, 貴重な体験談をありがとうございました・・,4.2,oa
1902F4008_077, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.2,qw
1902F4008_078, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,3.4,qw
1902F4008_079, なるほど、勉強になります・・,3.8,oa
1902F4008_080, 人工知能を搭載した、ルンバのような家電を使ったことはありますか？,3.0,qy
1902F4008_081, グーグルホームのようなスピーカーを使って、家事を効率化させたいとは思いますか？,3.4,qy
1902F4008_082, 自動でカーテンをあけしめしてくれたり、ルンバで掃除を済ませてくれたりするそうです。,5.2,io
1902F4008_083, なるほど、ありがとうございました。,4.0,oa
1902F4009_001, これから本番の収録を開始します。,4.0,oa
1902F4009_002, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.0,oa
1902F4009_003, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.8,qy
1902F4009_004, ここに来るまで迷いませんでしたか・・,5.0,qy
1902F4009_005, なるほど、そうなんですね。,4.0,oa
1902F4009_006, 時間はどのくらいかかりましたか？,4.8,qw
1902F4009_007, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,5.0,oa
1902F4009_008, きょうは来ていただいてありがとうございます！,4.8,oa
1902F4009_009, それでは「食べ物」について話しましょう！,4.0,op
1902F4009_010, 甘いものと、からいものどちらがお好きですか？,5.0,qw
1902F4009_011, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.2,qw
1902F4009_012, なるほど、普段はどこでスイーツを買いますか？,5.0,qw
1902F4009_013, なるほど、その中でもおすすめのスイーツはありますか？,5.4,qy
1902F4009_014, よくご存じですね。,3.8,oa
1902F4009_015, もう少し詳しく教えていただいていいですか。,4.0,qw
1902F4009_016, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,5.0,qy
1902F4009_017, 具体的にはどういったものですか？,4.8,qw
1902F4009_018, なるほど、その中でもおすすめのスイーツはありますか？,5.2,qy
1902F4009_019, そうですか、とても美味しそうですね・・,4.2,pa
1902F4009_020, それは「最近」食べられたんですか？,5.0,qy
1902F4009_021, なるほど、そうなんですね。,4.0,oa
1902F4009_022, 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,op
1902F4009_023, 休日は家で過ごすほうが多いですか？外出することが多いですか？,5.2,qw
1902F4009_024, お子さんとはよく公園で遊びますか？,5.4,qy
1902F4009_025, お子さんと遊ぶのは体力が必要で、大変ですよね。,5.4,oa
1902F4009_026, 何をして遊ぶことが多いですか？,5.4,qw
1902F4009_027, そうなんですね。,4.6,oa
1902F4009_028, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,5.4,qw
1902F4009_029, ゲームはよくする方なんですか？,4.2,qy
1902F4009_030, 携帯ゲームかテレビゲームならどちらをしますか？,3.8,qw
1902F4009_031, いつもはどんなジャンルのゲームをするんですか？,4.4,qw
1902F4009_032, では、やったことのあるゲームの中で、もう一度やりたいものはありますか？,3.2,qy
1902F4009_033, はい、そうです。,4.2,oa
1902F4009_034, なるほど、そうなんですね。,3.8,oa
1902F4009_035, 子供から大人まで最近はスイッチというゲーム機でゲームをするのが流行っているみたいですね。,5.0,oa
1902F4009_036, 代表的なものにスプラトゥーンやカービィ、マリオのゲームなどありますが、遊んだことはありますか？,3.8,qy
1902F4009_037, 私の知りあいはマリオテニスを試してみたそうです！あんがい体も動かせて楽しかったと言っていました。よろしければ、今度ためしてみてください！	,4.6,io
1902F4009_038, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902F4009_039, それでは少し「ドラマ」の話をしましょう！,4.0,op
1902F4009_040, さいきんドラマは見ましたか？,4.6,qy
1902F4009_041, ドラマはよく見る方ですか？,5.2,qy
1902F4009_042, よく見るんですか！いいですね。今期おすすめのドラマはありますか,5.6,qy
1902F4009_043, それはどんな内容なんですか？,5.6,qw
1902F4009_044, もう少し詳しく教えていただいていいですか。,5.2,qw
1902F4009_045, すみません。なにか言いかけましたか？,2.8,qy
1902F4009_047, それでは少し「音楽」について話しましょう！,4.0,op
1902F4009_048, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,4.2,qw
1902F4009_049, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,5.4,qy
1902F4009_050, その歌手のどういうところが好きなんですか？,5.6,qw
1902F4009_051, おすすめの曲はありますか？,5.8,qy
