name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,questionmark,sim1,sim2,sim3
1902F4003_014,684.0,16.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6, なるほど、よくご存じですね・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,5.6,-1.0,0,0.0,0.0,0.0
1902F4003_015,469.0,19.0,55.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0, そのほかにおすすめのものはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.40000000000000036,1,0.0,0.13580493826942083,-0.006413890040089214
1902F4003_016,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2, なるほど、それは美味しそうですね・・,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,4.2,-1.7999999999999998,0,0.29205651981318026,0.0,0.24470765812864415
1902F4003_017,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,-0.20000000000000018,0,0.041238950677169206,-0.056635836188007015,0.0
1902F4003_018,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, 次に「お休みの日の過ごし方」についてお話ししましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0,-0.030591055939975704,0.1104974909490539,0.07157796801131955
1902F4003_019,589.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.4,1.4000000000000004,1,0.33577315343360853,0.01793442628346349,0.17893399765280948
1902F4003_020,1709.0,23.0,35.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, そとで過ごすときはスポーツをしたりしますか・・,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,5.0,-0.40000000000000036,0,0.30947203225380393,0.5538726082413917,0.012394994265980753
1902F4003_021,1616.0,31.0,38.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8, スポーツはするほうが好きですか？それとも見るほうが好きですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.8,-1.2000000000000002,1,0.5753552506120606,0.41501681310323235,0.24694187059986486
1902F4003_022,761.0,28.0,43.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 健康のため、とか、リフレッシュするため、とかですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.2,1.4000000000000004,1,0.6460789929158933,0.5048024451030638,0.3643505846069214
1902F4003_023,185.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.8,-0.40000000000000036,1,-0.03183980568353444,0.1481593262490863,0.04805781953346519
1902F4003_024,293.0,60.0,43.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,io,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.8,1.0,0,0.815134867768129,-0.025727373143665962,0.15837050495301702
1902F4003_025,390.0,34.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, 日本で開催されるオリンピックを、見にいく予定はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,5.4,-0.39999999999999947,1,0.6030647866597021,0.794452810064255,-0.007717756337628036
1902F4003_026,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,4.0,-1.4000000000000004,0,0.06765290561368921,-0.01893269283680261,0.014586933077506099
1902F4003_027,86.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2, オリンピックは今までに見たことはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.2,0.20000000000000018,1,0.06939355784137059,0.5809012372509478,0.2605405257314921
1902F4003_028,5658.0,32.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4, そうですか。そのスポーツはテレビでの観戦はなされるんですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.4,-1.8000000000000003,1,0.2098832714858588,0.5711767160575425,0.3865485400809729
1902F4003_029,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,4.0,1.6,0,0.5711767160575425,0.06939355784137059,0.9999999999999998
1902F4003_030,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0,0.06353833609118358,0.31664528292184346,0.06110069406990299
1902F4003_031,1397.0,48.0,71.0,-23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,1,0.14206281524603712,0.054623497589416155,0.15865128910299692
1902F4003_032,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, それでは少し「音楽」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-23.0,4.2,0.20000000000000018,0,0.0,0.0,0.0
1902F4003_033,1371.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8, 最近音楽は聞きましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,3.8,-0.40000000000000036,1,0.0,0.10880063544167362,0.2344061039219933
1902F4003_034,1034.0,38.0,51.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.6,0.7999999999999998,1,0.14681263610083942,0.0,0.5397408043435622
1902F4003_035,30.0,20.0,71.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 具体的に教えてもらっていいですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,5.2,0.6000000000000005,1,0.11631228290780894,0.12602003875986542,0.0
1902F4003_036,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,4.0,-1.2000000000000002,0,-0.05372294050026107,-0.04871640139451868,-0.011928744595227282
1902F4003_037,86.0,15.0,26.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8, おすすめの曲はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.8,-1.2000000000000002,1,0.04795305038503782,0.023859943116870074,0.22418804679487844
1902F4003_038,6000.0,14.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4, そうですか、残念です・・,na,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,3.4,0.6000000000000001,0,0.0,0.0,0.0
1902F4003_039,783.0,42.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.6000000000000001,1,0.0,-0.002568593980837933,0.33325503763732756
1902F4003_040,684.0,22.0,110.0,-88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4, 具体的になんのために利用していますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,4.4,0.40000000000000036,1,0.4219894994203623,0.0,-0.014609062358664441
1902F4003_041,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, なるほど、そういうふうに利用されているのですね。,oa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,0.0,0,0.36722983939722004,0.411379557945019,0.0
1902F4003_042,1734.0,29.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.4,-1.0000000000000004,1,0.46154959431216663,0.6946825130642382,0.4564036444368417
1902F4003_043,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,3.8,0.3999999999999999,0,-0.09781456954586211,0.047197734768447616,-0.1517597432999367
1902F4003_044,597.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, ショッピングで「アマゾン」などはよく利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,1.2000000000000002,1,-0.11337436533081743,0.5058334905501584,0.301549931049396
1902F4003_045,1276.0,13.0,64.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4, 使い心地はどうですか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,4.4,-0.5999999999999996,1,0.0032048562854553333,0.2181948785209551,-0.13922876805909112
1902F4003_046,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.8,-0.6000000000000005,0,0.0,0.0,0.0
1902F4003_047,1222.0,20.0,101.0,-81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 具体的にどういったものを買いますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.2,1.4000000000000004,1,0.0,-0.014134151832621854,0.03675442133013705
1902F4003_048,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.8,-1.4000000000000004,0,-0.06966153347349277,0.0,0.2181948785209551
1902F4003_049,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.20000000000000018,0,0.06353833609118358,0.048226785041250816,0.0
1902F4003_050,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, それでは少し「学校」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,0.20000000000000018,0,0.0,0.0,0.0
1902F4003_051,1524.0,29.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2, 学生時代、一番楽しかった学年はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,-2.0,1,0.0,0.0714043449460692,0.060594985544195054
1902F4003_052,2604.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, その時、どんなことをしたのですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,4.6,2.3999999999999995,1,0.20057735571756255,0.0,-0.1109642185205262
1902F4003_053,1683.0,40.0,46.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 運動会や、学芸会などのイベントで面白かった体験はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.2,0.6000000000000005,1,0.07764428055087706,0.2089133233754034,0.0
1902F4003_054,1337.0,24.0,43.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, もう少し詳しく教えていただいていいですか。,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,5.6,0.39999999999999947,0,0.08748090366533609,0.09081569037116156,0.21872930943093483
1902F4003_055,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,4.0,-1.5999999999999996,0,0.0,0.0,0.0
1902F4003_056,141.0,15.0,32.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, ほかにエピソードはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,1,0.0,0.20117776661179634,0.3672584006934399
1902F4003_057,734.0,24.0,113.0,-89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, もう少し詳しく教えていただいていいですか。,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.2,0.20000000000000018,0,0.20117776661179634,0.0,0.9999999999999999
1902F4003_058,6000.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8, それは面白そうですね。,pa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,3.8,-1.4000000000000004,0,0.14826272872443533,0.2159702894102359,0.0
1902F4003_059,405.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, 最近、学校にはいきましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,-0.5999999999999996,1,0.08593883672918892,0.003428544744690361,-0.0029297681801315396
1902F4003_060,918.0,49.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, 最近、お子さんの学校のピーティーエーはたいへんと聞きますが、参加されたことはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.4,1.2000000000000002,1,0.28104766764189537,0.26118077701264286,0.21334713996375035
1902F4003_061,1900.0,24.0,99.0,-75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, もう少し詳しく教えていただいていいですか。,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,5.2,0.7999999999999998,0,0.21334713996375035,0.003428544744690361,0.14826272872443533
1902F4003_062,338.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4, それはご活躍されたんですね・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,5.4,0.20000000000000018,0,0.08630611205784772,0.5670112643857097,0.0010672926606321612
1902F4003_063,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6, それは楽しい時間でしたね！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.6,-0.8000000000000007,0,0.2756033739854686,0.05381544671634745,0.21238718308418408
1902F4003_064,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, 貴重な体験談をありがとうございました・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.4,-0.1999999999999993,0,-0.08010698084006808,-0.0008829593677822686,0.07764592468970351
1902F4003_065,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, それでは「旅行」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.2,-0.20000000000000018,0,0.0,0.0,0.0
1902F4003_066,52.0,15.0,53.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, 旅行にはよく行かれますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.0,0.7999999999999998,1,0.0,-0.040389167594237156,0.04043590607076189
1902F4003_067,385.0,24.0,38.0,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, その旅先で何が一番楽しかったですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,1,0.05424383361904656,0.0,0.18711134028107954
1902F4003_068,2031.0,24.0,30.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0, 旅行に行くときはなにか目的はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,1,-0.027837710750885668,0.003950388025550621,0.0
1902F4003_069,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, なるほど、そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,3.6,-0.3999999999999999,0,-0.06721785222795065,0.2570876790392133,0.030637091119302864
1902F4003_070,32.0,25.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, 「温泉」などリフレッシュするためにいきますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.8,1.1999999999999997,1,-0.13789058862023454,0.23746661072895633,-0.03279645226486044
1902F4003_071,82.0,19.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, なるほど、それはリラックスできますね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.2,-0.5999999999999996,0,0.4293955232835761,-0.10592311590524625,0.2406903353596065
1902F4003_072,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, 貴重な体験談をありがとうございました。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6,-0.6000000000000001,0,-0.11185265565594042,-0.06300824882802511,0.0577396320154847
1902F4003_073,2795.0,65.0,69.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,5.4,1.8000000000000003,1,0.05832153671427141,0.3330223106432977,0.5529179336425574
1902F4003_074,655.0,37.0,60.0,-23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.0,5.4,0.0,1,0.2249393309899268,0.0909343055440544,-0.018118308067614837
1902F4003_075,2280.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、勉強になります・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,4.0,-1.4000000000000004,0,-0.03169336046368279,-0.025787924467653045,-0.14990255834481853
1902F4003_076,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, ありがとうございました・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0,0.0,0.0,0.0
1902F4004_001,1771.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, これから本番の収録を開始します。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
1902F4004_002,1008.0,60.0,18.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.6,0.5999999999999996,0,0.48182990044758656,0.0,0.0
1902F4004_003,856.0,32.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,5.2,0.6000000000000005,1,0.2726849603053146,0.1553568080293172,0.0
1902F4004_004,893.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, ここに来るまで迷いませんでしたか・・,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,5.2,0.0,0,0.22994334463325716,0.01515459829784214,0.053342929700949455
1902F4004_005,1254.0,50.0,16.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.6,0.39999999999999947,0,0.223598530494108,0.4318222427692689,0.18208372066551004
1902F4004_006,948.0,22.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.8, きょうは来ていただいてありがとうございます！,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,5.8,0.20000000000000018,0,0.0496747238031229,-0.009888340934398865,0.05186205352045535
1902F4004_007,610.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「食べ物」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-1.7999999999999998,0,0.0,0.0,0.0
1902F4004_008,530.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, 甘いものと、からいものどちらがお好きですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6,1.5999999999999996,1,0.0,0.02856965348638104,0.4622333982810914
1902F4004_009,964.0,44.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,6.4,0.8000000000000007,1,0.765677400810316,0.0,0.06122933177608575
